id,date,name,gender,age,person_characteristics,industry_driver,perpetrator_type,continent,country,country_numeric,local_region,number_of_victims
recuWbwfD3pROWZlY,2021-05-02,John Heredia,Male,,State official,Mining & Extractives,Hitmen,Asia,Philippines,608,Panay,1
recu11zozzIYk3W7Y,2021-03-07,Melvin Dasigao,Male,,Other,Mining & Extractives,Police,Asia,Philippines,608,Luzon,1
recg5zPgxBreRyc3U,2021-03-07,Mark Lee Bacasno,Male,,Other,Mining & Extractives,Police,Asia,Philippines,608,Luzon,1
recxPNRAvipq8ILjJ,2021-10-04,Martiniano Julián Macario Samuel,Male,41,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Nicaragua,558,Jinotega,1
recaeEsjlk7Hs70iJ,2021-07-14,Juan Justino Galaviz Cruz,Male,,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
rec5JQkcsQ6aNV69a,2021-07-14,Gustavo Acosta Hurtado,Male,,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recvsEintldFaY81I,2021-07-14,Benjamín Pórtela Peralta,Male,,Other,Mining & Extractives,Unspecified,Americas,Mexico,484,Sonora,1
recQEDH82BQEn6GCW,2021-04-28,Nelson Martín Pérez Rodríguez,Male,30,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Venezuela,862,Bolívar,1
rec7x4m0tdsSD2WST,2021-04-28,Wilmer José Castro,Male,42,Other,Mining & Extractives,Organised crime / mafias,Americas,Venezuela,862,Bolívar,1
recQHdSbjreoHGnGm,2021-04-28,Miguel Antonio Rivas Morales,Male,34,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Venezuela,862,Bolívar,1
recUaroEPUheVpHCi,2021-04-28,Carmen Lusdary Rondón,Female,28,Indigenous peoples,Mining & Extractives,Organised crime / mafias,Americas,Venezuela,862,Bolívar,1
recsYgJGD7xVwOy1H,2016-10-01,Rajesh Sao,Male,,Other,Mining & Extractives,Police,Asia,India,356,Jharkhand,1
recZejOpdheOxIOYs,2015-06-14,Ruben Enlog,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Davao,1
rec2M1n6QhDXT03lq,2015-06-14,Oligario Quimbo,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Davao,1
recABYGP1RUyAUpr2,2017-09-05,Obillo Bay-ao,Male,19,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recBwqMsZJkzxBfS0,2014-10-24,Aldren Dumaguit,Male,21,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,,1
recEsIyu3UxIEAdCe,2018-01-09,Ronal David Barillas Díaz,Male,56,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Guatemala,320,Santa Rosa,1
recH3jijNMfjXIouN,2015-06-14,Randy Lavarcon Carnasa,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Davao,1
rec5ql5t3FH2OMufp,2017-03-23,Pedro Pandagay,Male,48,Small-scale farmer,Mining & Extractives,Unspecified,Asia,Philippines,608,Mindanao,1
rec7ePa2BpqZeMWT1,2014-10-24,Henry Alameda,Male,44,Indigenous peoples,Mining & Extractives,Private military actors,Asia,Philippines,608,,1
reckKV3KGFaCYmcVz,2018-01-28,Ricky Olado,Male,30,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recsx4WJNOEuGftcV,2014-10-02,Timuay Lencio Arig,Male,56,Indigenous peoples,Mining & Extractives,Unspecified,Asia,Philippines,608,,1
recYS9BKB5n4v3XoG,2018-08-10,Yandong Menyo,Male,,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recZfMZ6SQP5KjYxW,2019-09-16,Angelito Marivao,Male,49,Small-scale farmer,Mining & Extractives,Hitmen,Asia,Philippines,608,Mindanao,1
recCEgDmZxMcsTkY2,2012-06-22,Almir Nogueira de Amorim Araújo,Male,45,Other,Mining & Extractives,Unspecified,Americas,Brazil,076,,1
rec5tZdV7pfZlQaFx,2012-06-22,João Luiz Telles Penetra,Male,40,Other,Mining & Extractives,Unspecified,Americas,Brazil,076,,1
recIzxcpFZehIK5dU,2013-04-16,Daniel Pedro Mateo,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Guatemala,320,,1
rectMX07hTDfWcFdn,2013-09-30,Adelinda Gómez Gaviria,Female,,Other,Mining & Extractives,Hitmen,Americas,Colombia,170,,1
recvt9UNDOzgcVoaU,2012-11-07,Adenilson Kirixi Munduruku,Male,,Indigenous peoples,Mining & Extractives,Police,Americas,Brazil,076,,1
recAFwqQsGF6XnqQ3,2014-04-17,María Angela Muncué,Female,,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Colombia,170,,1
recONH9t5Ju3WwAHv,2014-10-10,Yunis Akumu,Female,,Other,Mining & Extractives,Landowners,Africa,Uganda,800,,1
recPLS6WmGdEWyh0M,2014-10-10,Enock Darakarim Buchali,Male,,Other,Mining & Extractives,Landowners,Africa,Uganda,800,,1
rec44LzxOCZcrp67J,2012-06-12,José Tavico Tzunun,Male,,Indigenous peoples,Mining & Extractives,Hitmen,Americas,Guatemala,320,,1
rec4Xl4s9urQ7Jouf,2014-10-24,Álvaro Osnas,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Colombia,170,,1
rec7oLQZY3DYTfvIJ,2013-03-03,Sabino Romero Izarra,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Venezuela,862,,1
receUMXnia85DCSCa,2014-09-02,Jhapet Claysont Huilca Pereira,Male,16,Indigenous peoples,Mining & Extractives,Police,Americas,Peru,604,,1
rechvi8IPvciNJrCs,2014-09-06,Rosalio Sanchez,Male,,Indigenous peoples,Mining & Extractives,Unspecified,Americas,Peru,604,,1
reclzUpLWGPrrYjfq,2019-01-29,Rosane Santiago Silveira,Female,59,Other,Mining & Extractives,Unspecified,Americas,Brazil,076,Bahia,1
recJenwOV6VMez2vH,2019-04-07,Kaylo Bontulan,Male,40,Indigenous peoples,Mining & Extractives,Armed forces,Asia,Philippines,608,Mindanao,1
recvB6vCIKOqib5Jv,2019-10-18,Zenon Teofilo Granada,Male,51,State official,Mining & Extractives,Hitmen,Asia,Philippines,608,Leyte,1
recfPdRtpKczQxlD5,2014-01-01,Berlain Saigama Gutierrez,Male,47,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Colombia,170,,1
recg226srdItaSzMu,2014-01-01,Jhon Braulio Saigama,Male,33,Indigenous peoples,Mining & Extractives,Private military actors,Americas,Colombia,170,,1
recY961apIsVjiGw0,2017-07-14,Antopo Selemani,Male,,State official,Mining & Extractives,Private military actors,Africa,Democratic Republic of Congo,180,Haut-Uele Province,1
recx53uNbAQO2pnuQ,2017-07-14,Lokana Tingiti,Male,,Other,Mining & Extractives,Private military actors,Africa,Democratic Republic of Congo,180,Haut-Uele Province,1
recCUb3vIo76zFYg0,2017-07-14,Patrick Kisembo N’singa,Male,,Park ranger,Mining & Extractives,Private military actors,Africa,Democratic Republic of Congo,180,Haut-Uele Province,1
recPVcERpJKtuQkRW,2017-07-14,Léopold Gukiya Ngbekusa,Male,,Park ranger,Mining & Extractives,Private military actors,Africa,Democratic Republic of Congo,180,Haut-Uele Province,1
recheqlFZtPoJUMnF,2017-07-14,Sudi Koko,Male,,State official,Mining & Extractives,Private military actors,Africa,Democratic Republic of Congo,180,Haut-Uele Province,1
rec1yia1NTRLWw6d8,2015-11-07,Bismarque Dias,Male,,Other,Mining & Extractives,Unspecified,Asia,India,356,Goa,1
recZzSpSnvozbtM5w,2016-05-07,Alejandro Nolasco Orta,Male,,Other,Other,Unspecified,Americas,Mexico,484,Sinaloa,1
rec13RnMjeq2vyayz,2017-02-15,Mia Manuelita Mascariñas-Green,Female,,Lawyer,Other,Landowners,Asia,Philippines,608,Central Visayas ,1
recyaiPFqZeqyMhDY,2016-01-23,Sebinyenzi Bavukirahe Yacinthe,Male,40,State official,Other,Unspecified,Africa,Democratic Republic of Congo,180,"Killing of Sebinyenzi Bavukirahe Yacinthe, 26 January 2016, DRC",1
recCSOMUF2SWpQL9D,2017-01-17,Alamgeer Sheikh,Male,22,Other,Other,Police,Asia,India,356,Rajasthan,1
recH7nohJXe5BBdtV,2018-02-08,Kavous Seyed-Emami,Male,63,Other,Other,Police,Asia,Iran,364,Tehran,1
recOvgrwvsXzldUdj,2012-05-31,Fabiola Osorio Bernáldez,Female,,Other,Other,Hitmen,Americas,Mexico,484,,1
recOWDQrJwFeOsyMp,2015-02-24,Alberto Almeida Fernández,Male,50,Other,Other,Hitmen,Americas,Mexico,484, Chihuahua,1
rec5nU8ey1g6PC8iT,2016-06-02,Jaison Caique Sampaio,Male,23,Indigenous peoples,Other,Police,Americas,Brazil,076,Rio de Janeiro,1
rec7xrhQJ3dnydWXm,2015-04-18,José Isabel Cervantes Ángeles,Male,42,Indigenous peoples,Other,Unspecified,Americas,Mexico,484,Estado de México,1
recq54aMUtva13Ftv,2016-02-17,Rudy Manuel Centeno Solís,Male,44,Small-scale farmer,Other,Unspecified,Americas,Nicaragua,558,León,1
recqk2Bjec07vc41y,2014-07-29,Glen Turner,Male,51,State official,Other,Landowners,Oceania,Australia,036,New South Wales,1
recrqERxLIKmfEnfs,2017-01-17,Mafizul Khan,Male,26,,Other,Police,Asia,India,356,Rajasthan,1
recrVQQW0oLaxQO3C,2012-05-08,Nestor Libaton,Male,,Journalist,Other,Hitmen,Asia,Philippines,608,,1
recBLgBrYEzpgqmUA,2018-09-28,Jesús Javier Ramos Arreola,Male,,Other,Other,Hitmen,Americas,Mexico,484,Estado de México,1
recxGj1Hkcnz0hv4J,2018-10-04,Alejandro Castro,Male,27,Other,Other,Unspecified,Americas,Chile,152,Valaparaíso,1
recvmjzBGW60oRHEx,2018-08-25,Sharif Bajour,Male,,Other,Other,Armed forces,Asia,Iran,364,Kurdistan Province,1
recPem9xuvd9EpTaI,2018-08-25,Omid Kohnepoushi,Male,,Other,Other,Armed forces,Asia,Iran,364,Kurdistan Province,1
recUPpftnpOb5l8aQ,2018-08-25,Mohammad Pazhouhi,Male,57,Park ranger,Other,Armed forces,Asia,Iran,364,Kurdistan Province,1
rectCR52rp4FMAHxz,2018-08-25,Rahmat Hakiminia,Male,33,Park ranger,Other,Armed forces,Asia,Iran,364,Kurdistan Province,1
recKypifMBZRfnypm,2018-10-17,Farshid Hakki,Male,,Lawyer,Other,Unspecified,Asia,Iran,364,Tehran,1
receBKWlUwYqGdW7c,2019-09-07,Diana Isabel Hernández Juárez,Female,35,Other,Other,Unspecified,Americas,Guatemala,320,Suchitepéquez,1
recnBsEcOtvRWzEyM,2019-08-20,Nora López León,Female,,Other,Other,Unspecified,Americas,Mexico,484,Chiapas,1
recZ5jOEMZwtUH6ig,2019-10-14,Paul Humberto Vizcarra Ruiz,Male,,Other,Other,Unspecified,Americas,Mexico,484,Ciudad de Mexico,1
rec8rhZADW2AQwLK5,2019-04-19,Héctor Armando Domínguez Rodríguez ,Male,27,Other,Other,Landowners,Americas,Mexico,484,San Luis de Potosí,1
rectJm1YNQRgGvR8b,2019-04-19,Julio Emmanuel Domínguez Rodríguez,Male,33,Relatives of persons targeted for repression,Other,Landowners,Americas,Mexico,484,San Luis de Potosí,1
recxzh5KkXbZ88KA4,2019-04-19,Aureliano Domínguez,Male,55,Relatives of persons targeted for repression,Other,Landowners,Americas,Mexico,484,San Luis de Potosí,1
rec1WubaAVofrAPaU,2019-12-09,Naresh Mitra,Male,46,Journalist,Other,Unspecified,Asia,India,356,Guwahati,1
recZ7DQQFFIgf3Snk,2018-04-25,Poroduka,Male,45,Small-scale farmer,Other,Police,Asia,Indonesia,360,East Nusa Tenggara,1
recFgp94jYGnJi0nD,2019-12-23,Natalia Jiménez ,Female,35,Other,Other,Private military actors,Americas,Colombia,170,Magdalena,1
reczYsR7PLGRfj3UI,2019-12-23,Rodrigo Monsalve,Male,40,Relatives of persons targeted for repression,Other,Private military actors,Americas,Colombia,170,Magdalena,1
recNOL5Rh9FInz8j9,2021-09-02,Rodrigo Morales Vázquez,Male,,Other,Other,Hitmen,Americas,Mexico,484,Morelos,1
recUo51Gq0uAsKzsy,2017-03-03,Duba Issa,Male,,,Poaching,Poachers,Africa,Kenya,404,Coat Province,1
recUPNh13O0Q14jQv,2016-04-24,Dieudonné Tsago Matikuli,Male,,,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Haut Uélé,1
recV3HTxuYNeqfc8R,2012-09-03,Daoud Aldjouma,Male,,State official,Poaching,Unspecified,Africa,Chad,148,,1
recVmanire1rXeT2a,2016-07-07,Le Dinh Tue,Male,34,State official,Poaching,Unspecified,Asia,Viet Nam,704,Ninh Thuan,1
recWTF1wLOi8zcZxb,2018-04-09,Barthelemie Kakule Mulewa,Male,28,Park ranger,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recXRRDy1atXE2JS6,2016-03-01,Venant Mumbere Muvesevese,Male,35,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recXX9j1w0um2UeoZ,2016-06-25,Manouchehr Shojaei,Male,,State official,Poaching,Poachers,Asia,Iran,364,Fars,1
recZxWLMNG5KldOa2,2017-01-21,David Iglesias Díez,Male,39,State official,Poaching,Poachers,Europe,Spain,724,Catalonia,1
rec0CbkxE1SYydmrg,2017-09-24,Manzoor,Male,,State official,Poaching,Poachers,Asia,Pakistan,586,Gujranwala,1
rec0S5uj4BN53Gge1,2016-03-01,Fidèle Mulonga Mulegalega,Male,25,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
rec20twwshXk2NFPb,2017-08-18,Edilson Pereira dos Santos,Male,,State official,Poaching,Poachers,Americas,Brazil,076,Piauí,1
rectF6AptGKt83ttm,2016-12-07,Bruce Danny Ngongo,Male,,State official,Poaching,Poachers,Africa,Cameroon,120,Moloundou,1
recuR9z83ueg5gwqd,2012-12-16,Atamato Madrandele,Male,43,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,,1
recvis5VL6bOPIWC8,2015-10-09,Djuma Adalu Uweko,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Garamba,1
recwd8Wt0G6Axstlq,2017-08-18,Gabriel Ramos Olivera,Male,37,State official,Poaching,Poachers,Americas,Mexico,484,Oaxaca,1
recyagVfpQA4BTKNc,2017-08-16,Wayne Lotter,Male,51,Other,Poaching,Unspecified,Africa,Tanzania,834,Dar es Salaam Region,1
reczHxjhtZwlnY7Ij,2016-10-04,Munganga Nzonga Jacques,Male,26,State official,Poaching,Unspecified,Africa,Democratic Republic of Congo,180,South Kivu,1
recAjD4kzmDYzy4cr,2012-06-24,Fiston Madawa,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,,1
recAnTwYlWVfcDwdD,2015-04-09,Likhit Somboon,Male,45,State official,Poaching,Poachers,Asia,Thailand,764,Chonburi ,1
recBVki7q6eimahZx,2017-03-03,Roba Duba,Male,,Other,Poaching,Poachers,Africa,Kenya,404,Coat Province,1
recCmbAoc1BK2GZOL,2015-06-18,Kasereka Sikwaya,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Virunga,1
recDwpGWG8vOHRb8t,2017-08-14,Pacifique Musubao Fikirini,Male,,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recD7Mt9yqduWSHoJ,2016-12-14,Patrick Prince Muhayirwa,Male,26,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recDibQ8Np1lz4d1Z,2015-10-09,Anselme Kimbesa Muhindo,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Garamba,1
recDpundE62hb5h5R,2017-08-14,Jonas Paluku Malyani,Male,,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recEQZmgNfQIjkjWc,2018-04-09,Jean de Dieu Byamungu,Male,25,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recF9j7P2sXwPhA05,2014-10-12,Diego Armando Saborío González,Male,28,Small-scale farmer,Poaching,Poachers,Americas,Costa Rica,188,,1
recFGeXTA97OOOCIc,2017-05-03,Tims Nalola Butinda,Male,,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recHr3HXsVbvxtvbl,2017-02-12,Rodrick Ngulube,Male,37,State official,Poaching,Poachers,Africa,Zambia,894,Eastern Province,1
recIt9FcDY6JEK6Pf,2017-01-21,Xavier Ribes Villas,Male,43,Park ranger,Poaching,Poachers,Europe,Spain,724,Catalonia,1
recICSNatP37MZrpl,2012-09-03,Idriss Adoum,Male,,State official,Poaching,Unspecified,Africa,Chad,148,,1
recL4lK3mfAwZ3MBr,2015-08-06,Easter Ishara Birindwa,Male,21,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,Virunga,1
recLHaNxoYKxzW5LZ,2013-07-20,Nikolai Podolsky,Male,56,Other,Poaching,Unspecified,Europe,Russia,643,,1
recLUQGVV2mv0hWK8,2016-06-23,Mohammad Dehqani,Male,35,State official,Poaching,Poachers,Asia,Iran,364,Hormozgan,1
recNs5YlDT7ysnhiN,2016-10-19,Anthony Twesigye,Male,,State official,Poaching,Poachers,Africa,Uganda,800,"Kiryandongo District, Western Uganda",1
recN2Do5MZOfrjWS9,2015-10-09,Jacques Sukamate Lusengo,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Garamba,1
recNcWp1w83pChZk2,2018-04-09,Kananwa Sibomana,Male,22,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recQwqkeycqtWqAV8,2016-04-24,Richard Sungudikpio Ndingba,Male,,,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Haut Uélé,1
recQ7QtECDg8aLivT,2015-06-17,Kambale Musubao,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale,1
recQO2jNq8QGGwFo8,2017-09-24,Mushtaq,Male,,State official,Poaching,Poachers,Asia,Pakistan,586,Gujranwala,1
recRZmFjzEJlH1U5c,2015-10-09,Andre Gada Migifuloyo,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Garamba,1
rec5YQgsaUorCIvy6,2013-07-20,Sergei Malashenko,Male,51,Other,Poaching,Unspecified,Europe,Russia,643,,1
rec6vb8VzlQVEJ9h7,2012-09-03,Djibrine Adoum Goudja,Male,,State official,Poaching,Unspecified,Africa,Chad,148,,1
rec8IaJzCKkzh3vcG,2013-05-30,Jairo Mora Sandoval,Male,26,Other,Poaching,Unspecified,Americas,Costa Rica,188,,1
rec94Gk7DqDljFxtd,2016-06-23,Parviz Hormozi,Male,54,Park ranger,Poaching,Poachers,Asia,Iran,364,Hormozgan,1
recbFlhm97e7eiIR4,2017-07-16,Dudunyabo Machongani Célestin,Male,30,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
reccY915alEBuqu8i,2015-04-25,Agoyo Mbikoyo,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale,1
recd6JHLHuPHhaY6e,2016-09-01,Jules Kombi Kambale,Male,30,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,North Kivu,1
recfC68d63t8CGnBd,2012-06-24,Badusi Mugaotinikoni,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,,1
recgn2lA7Mgg2fySV,2015-03-11,Janak Deuri,Male,27,State official,Poaching,Poachers,Asia,India,356,Assam,1
rechrIAJQxxzdLaWw,2016-06-17,Wizani Baloyi,Male,24,State official,Poaching,Poachers,Africa,South Africa,710,,1
rech2yLGcKiIKOQoJ,2015-06-17,Jean-Marie Kpionyeslinani,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale,1
rechF69W4TH4ZZHmt,2016-03-01,Kennedy Zvavahera,Male,31,State official,Poaching,Unspecified,Africa,Zimbabwe,716,Masvingo,1
recjdTUAQcsAhP2qK,2018-04-09,Liévin Mumbere Kasumba,Male,28,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recjFInha3E0ef96r,2017-04-11,Gerome Bolimola Afokao,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale Province,1
reckGE2m8SGePqQy6,2018-04-09,Ila Muranda,Male,30,Other,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
reclxcPIygU54kgBp,2018-04-09,Théodore Kasereka Prince,Male,25,Park ranger,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recl7pWy2y6df7HKy,2012-09-03, Brahim Khamis,Male,,State official,Poaching,Unspecified,Africa,Chad,148,,1
recmWgabyvyw3Eowl,2015-06-17,Moise Mospado,Male,,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale,1
recptG5UQq34ISA4E,2016-01-29,Roger Gower,Male,37,Other,Poaching,Poachers,Africa,Tanzania,834,Mara,1
recpwJ9vDuTbL6F0v,2017-04-11,Joël Meriko Ari,Male,27,State official,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Orientale Province,1
recpwPXDybtpZFJdF,2017-08-14,Charles Paluku Syaira,Male,,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recpEoARq4iC5uwyY,2018-04-01,Faustin Biriko Nzabakurikiza,Male,,State official,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recq7XXIdpaaGM4IN,2012-09-03,Zakaria Ibrahim,Male,,State official,Poaching,Unspecified,Africa,Chad,148,,1
recqT0i6dd1JBdSnZ,2017-03-04,Dharmendra Vala,Male,28,State official,Poaching,Poachers,Asia,India,356,Gujarat,1
recs2WN3EuuzaOYOt,2016-04-24,Rigobert Anigobe Bagale,Male,,,Poaching,Poachers,Africa,Democratic Republic of Congo,180,Haut Uélé,1
rec1niTrmVL48o7gc,2018-11-28,Kasereka Masumbuko Ezechiel,Male,,Park ranger,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
rectcS9Yh3lnQ9jfY,2018-07-19,Respect Mathebula,Male,33,Park ranger,Poaching,Poachers,Africa,South Africa,710,Limpopo,1
recGd6NdZAVi6kc8X,2019-01-13,Yerlan Nurgaliev,Male,52,Park ranger,Poaching,Poachers,Asia,Kazakhstan,398,Astana,1
recAIpcjzf3AAkhc0,2019-03-07,Freddy Mahamba Muliro,Male,,Park ranger,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,North Kivu,1
recB1VEGTRXkJr8hI,2019-03-15,Philemon Asasira,Male,,Park ranger,Poaching,Poachers,Africa,Uganda,800,Western Region,1
recXr8wtLu6Q3OIVI,2020-03-17,Leroy Bruwer,Male,49,Police,Poaching,Hitmen,Africa,South Africa,710,Belfast,1
rectOxJyxWGOxRMR2,2020-05-03,Khuan Chaiprasert,Male,36,Park ranger,Poaching,Poachers,Asia,Thailand,764,Lop Buri's Lam Sonthi district,1
recDj1LZGZ7ddGEWr,2019-07-23,Kanysh Nurtazinov,Male,43,Park ranger,Poaching,Poachers,Asia,Kazakhstan,398,Aqmola,1
reciazYxBkxoWAVYk,2020-12-05,Emmanuel Matsipa,Male,,Park ranger,Poaching,Poachers,Africa,Uganda,800,Kyenjojo district,1
rec1OAUfevMSxrki6,2020-04-22,Senadeera Pradeep Bandara,Male,25,Park ranger,Poaching,Poachers,Asia,Sri Lanka,144,Gal Oya National Park,1
rectjJzdhq27GLzOy,2020-10-10,Bagurubumwe Chuhoze Deogene,Male,47,Park ranger,Poaching,Hitmen,Africa,Democratic Republic of Congo,180,Virunga National Park,1
rec5uFWYWLIcnqFOx,2020-03-03,Germain Kambale Vyasaki,Male,28,Park ranger,Poaching,Private military actors,Africa,Democratic Republic of Congo,180,Virunga National Park,1
recA4mO8mqP1C1qHf,2021-05-29,Jean François Ndong Abaume,Male,,Park ranger,Poaching,Poachers,Africa,Gabon,266,Zadié,1
recRq3Okjsyn4HcuP,2017-03-27,Lalita,Female,20,Small-scale farmer,Roads & Infrastructure,Government officials/entities,Asia,India,356,Rajasthan,1
rec5yAiwfK5LdNdQ1,2020-03-23,Isaac Medardo Herrera Avilés,Male,60,,Roads & Infrastructure,Hitmen,Americas,Mexico,484,Morelos,1
